employee_id,age,department,role,region,education_level,years_worked,attendance_percent,training_hours,promotions,tasks_completed,project_success_rate,manager_rating,peer_rating,salary,performance_score
11499,32,HR,Junior,West,Bachelor,8,92.18774519366092,56.48486623241101,0,177.41265820288723,1.0,4.369085144939008,5.0,50838.98988315446,4.36
11500,46,Finance,Manager,South,Master,20,89.775341722312,22.308547201933823,3,401.3721738700799,1.0,4.6179532951296025,4.702156886945109,130953.14038063472,4.54
11501,54,Operations,Junior,East,Master,30,92.59504293334278,50.65994497937285,5,568.5640108203309,1.0,4.899473510232997,4.66222397968758,90644.36246323373,5.0
11502,59,IT,Intern,North,Bachelor,35,98.16043129497612,63.86983186423031,6,644.4502910895983,1.0,5.0,5.0,73158.58411547112,5.0
11503,29,Operations,Intern,West,Bachelor,7,95.8739952104995,80.69478116221079,0,123.59936534788349,1.0,4.982416573519537,5.0,31338.531620577276,4.57
11504,32,HR,Junior,South,Bachelor,8,94.08317722277101,54.312942934029465,1,155.9615370081031,1.0,5.0,5.0,48030.2947868725,4.44
11505,43,Marketing,Junior,South,Bachelor,21,90.02846035046512,69.66278739234671,4,457.6179539152644,1.0,5.0,4.78722132067514,68827.8821916045,4.87
11506,45,HR,Junior,South,Bachelor,24,94.99975357177935,45.526039079410594,4,476.9819497453144,1.0,5.0,5.0,70935.92181079532,4.89
11507,38,Sales,Junior,North,Bachelor,14,85.2524921945078,54.579164449521215,2,274.1029289734992,1.0,4.58303728015869,5.0,57309.91205760167,4.52
11508,33,HR,Junior,North,Master,10,90.99058607203644,78.1290722065875,1,211.56581380525338,1.0,5.0,4.531869813780786,61256.145552320835,4.55
11509,53,IT,Senior,East,Bachelor,26,94.3348456792958,30.603904829021506,4,511.89964037646394,1.0,4.907857247228617,4.536753078561989,118043.0465500357,4.84
11510,36,IT,Junior,South,Bachelor,12,94.961684856191,57.63466747903876,1,264.31625996840813,1.0,5.0,5.0,51763.62557685305,4.61
11511,37,HR,Senior,North,Master,15,94.67953796086296,27.841560171746316,2,359.3800085515163,1.0,5.0,5.0,94475.85892518387,4.53
11512,43,IT,Junior,South,Bachelor,18,93.17932275683877,46.51572487219019,2,425.723565426321,1.0,4.799283819585192,5.0,65411.54304899778,4.69
11513,49,Marketing,Intern,West,Bachelor,24,91.21710008366446,95.47310983087678,3,482.91121881733466,1.0,5.0,5.0,62984.84283357881,5.0
11514,41,Operations,Junior,South,Bachelor,14,94.15190387930596,61.71039492637147,2,290.10677094086344,1.0,5.0,5.0,61674.301090889596,4.67
11515,54,HR,Junior,East,Bachelor,27,88.1885558376548,61.336788382376234,3,587.3656836112045,1.0,4.753519498207856,4.612047806941977,80462.62147629565,4.93
11516,31,Marketing,Manager,North,Bachelor,5,88.621290946827,13.036837648837778,1,95.50113931311188,0.9283183124310409,4.537044651324452,4.956709661517896,103776.15343920133,4.0
11517,53,Operations,Senior,West,Master,26,92.24693870584119,43.58741388108303,3,540.3757642577253,1.0,4.900566062117492,5.0,101341.09980453792,4.91
11518,54,Operations,Manager,North,Bachelor,32,92.69279057083499,41.574219459938256,4,605.9451961094253,1.0,5.0,4.843934793737278,151804.69241374743,5.0
11519,23,Marketing,Manager,West,PhD,2,84.69753928574141,41.49477060828529,0,30.67482555175006,0.9116900401934788,4.619422763130926,4.619381792752028,104764.89287375721,3.98
11520,54,Finance,Senior,South,Bachelor,30,93.82058552379807,46.68333229606161,5,634.6834384993592,1.0,5.0,4.856720721651963,116887.22070260215,5.0
11521,54,HR,Junior,South,Bachelor,27,95.09091351167757,48.70514422404596,5,518.4541309863713,1.0,4.852018483660975,5.0,77503.36448670701,4.98
11522,34,Operations,Junior,East,Bachelor,9,91.69085905013482,63.13123417192992,1,176.15846463810968,1.0,5.0,5.0,52771.15777244981,4.5
11523,51,Operations,Manager,East,Bachelor,30,100.0,36.67584960476608,4,552.7737106319364,1.0,5.0,5.0,148955.3549305679,5.0
11524,54,IT,Senior,West,Bachelor,32,89.26825957473926,22.055564149110985,5,700.1730488352891,1.0,4.891676970424806,4.868007851541394,122910.56314865556,4.95
11525,34,Operations,Intern,East,Bachelor,13,90.55565134645252,68.78720408518215,1,297.8908420945071,1.0,5.0,4.760182716874605,33607.641920407346,4.62
11526,47,Marketing,Senior,East,Bachelor,25,90.41973237549117,48.881573217434415,4,505.6429869845824,1.0,4.591008123128717,4.348998669149162,104333.25964749302,4.81
11527,43,Operations,Intern,East,Bachelor,17,91.69524955483593,88.76045776671928,2,355.2253861624698,1.0,4.770332573026992,5.0,38550.582889639285,4.84
11528,23,Finance,Junior,East,Bachelor,0,90.68510074813483,44.51416966378608,0,11.876943208301054,0.9346923882870654,4.57312907383598,5.0,41006.32206296683,4.03
11529,59,HR,Intern,South,Bachelor,35,86.3727578215805,87.95021459269172,5,741.5293525909236,1.0,4.681748207314484,4.849451777780107,76921.69156051615,5.0
11530,47,HR,Senior,East,Bachelor,23,89.8138068150541,40.95303399153618,3,444.4359987288588,1.0,5.0,4.549815048468028,103106.4224147529,4.75
11531,36,Operations,Manager,South,Master,15,91.6095172169037,37.81008954607152,2,321.96802859784697,1.0,4.748597893927546,5.0,119185.71684500143,4.52
11532,55,Sales,Junior,South,Master,33,96.91428832824799,53.65478676566059,5,692.3224949655652,1.0,5.0,4.751151596851515,87823.49073097354,5.0
11533,32,Sales,Intern,North,Bachelor,10,100.0,86.45183496480902,2,236.45977911429372,1.0,5.0,4.8889787156839395,46531.56657488243,4.74
11534,24,Marketing,Junior,South,Bachelor,3,97.34189559140262,68.43828774485624,0,10.0,1.0,5.0,4.368220027698558,50459.640499617744,4.37
11535,27,Sales,Senior,South,Bachelor,1,88.89848388130957,36.486650645442886,0,10.0,0.9182852687460652,5.0,4.699961134054341,75154.98586364831,4.03
11536,30,Marketing,Junior,East,Master,8,89.21676155749533,60.17752546173286,0,129.4248813609429,1.0,4.321819910921726,5.0,53600.33947791336,4.36
11537,27,IT,Junior,South,Bachelor,4,91.36268568996259,53.514783704953466,1,84.48764856712057,0.977450547893,4.828391270418068,5.0,45936.292676904755,4.27
11538,30,Marketing,Intern,West,Master,7,99.13823555541434,96.5163894868588,1,79.51909341457183,1.0,4.6758858990303676,4.924629215683697,25966.839179523104,4.65
11539,52,Sales,Junior,East,Bachelor,28,91.33830379127242,58.79728060674234,4,498.63131327163194,1.0,4.411573877260089,4.833218761398082,76691.54787845984,4.98
11540,53,Operations,Junior,East,Bachelor,26,86.68997003785027,50.77975674822818,3,585.1028497562878,1.0,4.641580479872693,4.221619566941388,76160.44661743395,4.8
11541,33,IT,Senior,East,Bachelor,10,89.99529145218786,32.8417408612525,2,218.53068164790022,1.0,5.0,5.0,80231.10060098983,4.37
11542,29,Sales,Intern,North,Bachelor,6,95.02822400727767,81.26770601142113,0,123.63027729596435,1.0,4.782395861238066,5.0,25960.935189900774,4.53
11543,29,Marketing,Senior,East,Master,3,94.75976110758435,47.53331171778212,0,70.91017943516947,1.0,5.0,5.0,73990.52186940212,4.29
11544,49,Finance,Intern,South,Bachelor,23,91.19913333403338,66.64173154849479,3,464.3902277124754,1.0,4.935846245617601,4.335384472734814,54373.492057185205,4.87
11545,41,HR,Junior,West,Bachelor,14,94.73365869424012,78.47660002942449,2,309.9205196965458,1.0,4.902578493583717,4.392736484455929,57898.09362307763,4.69
11546,28,Sales,Junior,East,Bachelor,3,82.90731118981267,63.08675294055617,0,41.02667423808064,1.0,4.903915714848172,4.726447035617856,46976.047773201026,4.22
11547,32,Marketing,Senior,East,Master,5,92.4153169401308,44.664559729694126,0,105.59844478220708,1.0,4.9704516781611385,5.0,76554.96813925808,4.3
11548,41,IT,Manager,West,Bachelor,16,95.44274168547452,29.028104561765637,3,326.82263803813146,1.0,4.874456439517174,5.0,125073.4931558909,4.57
11549,37,Sales,Manager,East,Bachelor,11,88.66854689938187,30.192589673511254,1,188.59426124624986,1.0,4.744623890730751,4.253321405559112,112777.04807533213,4.3
11550,25,Sales,Junior,North,Bachelor,0,88.65464585401484,58.51716862072597,0,38.30949177189157,0.9429860494942784,5.0,4.917036204771503,43464.36277255004,4.15
11551,27,HR,Junior,South,Bachelor,1,84.5342073889461,70.1779596903596,0,10.0,0.9428928964772645,4.527235967269639,4.294891192800894,38825.76949874208,4.06
11552,43,Marketing,Senior,West,Master,18,98.35958237924278,39.9207141254663,3,390.522650094267,1.0,4.8849420150961445,4.738893886743927,105042.77118369329,4.7
11553,47,Finance,Senior,West,Bachelor,25,89.11938409191373,47.6705021849271,4,503.4473817911444,1.0,5.0,5.0,106375.04322954416,4.88
11554,24,IT,Intern,North,Bachelor,0,92.96417311144845,75.66152476647427,0,49.007544972271745,0.9270478295471896,4.730861521583124,5.0,19526.57969252738,4.23
11555,35,Marketing,Senior,South,Bachelor,8,94.4156681659335,41.95640528312316,0,128.75862734435427,0.9960702055994273,4.712319609293321,5.0,84967.94243171114,4.37
11556,32,IT,Junior,North,Master,8,98.04827179656581,51.96079655760579,1,127.4572359546865,1.0,5.0,4.988433240457894,56059.25096727493,4.49
11557,39,Sales,Intern,South,Bachelor,15,91.38440890405747,92.16528232549537,2,272.82913226987074,1.0,5.0,5.0,47097.968400956655,4.84
11558,33,HR,Junior,North,Bachelor,7,89.84228082488633,51.66252759280884,2,143.99886651543122,1.0,5.0,4.706931868118471,59377.94016506985,4.33
11559,44,HR,Junior,East,Master,21,92.69227059428222,56.750205557386735,3,466.24405187334617,1.0,4.870604944825552,4.871217032697353,74809.42761702016,4.8
11560,33,Operations,Junior,North,Bachelor,9,97.13632110616915,56.85039587545255,2,227.7928085449575,1.0,4.877980792843577,4.836853387797604,53165.067555776426,4.5
11561,34,Finance,Intern,West,PhD,7,91.31930987439686,76.46048612326231,0,70.7009419868468,1.0,4.939460869099517,5.0,27851.770422990914,4.5
11562,46,HR,Intern,West,Bachelor,23,88.1805236736637,87.22495769442938,3,467.49121483667614,1.0,4.63045041766167,4.3567544568439605,53830.85858400161,4.9
11563,40,Sales,Intern,West,Bachelor,16,85.83696876673855,76.83342235263356,2,223.61139168454932,1.0,4.988219465420913,4.887497548438319,51420.082452144416,4.73
11564,57,Finance,Junior,North,Master,35,87.1148104615791,73.93924530541072,6,723.8509538135511,1.0,5.0,5.0,85565.16848488816,5.0
11565,29,Marketing,Senior,West,Master,8,95.45756598962666,31.81524913869832,1,193.5450824468562,1.0,5.0,4.453735919094283,77904.95941770454,4.32
11566,50,HR,Junior,West,Bachelor,24,90.71750209477275,61.69377469942707,4,478.79267175923445,1.0,4.885744468617064,4.335339359042484,74905.06628233219,4.86
11567,53,Finance,Intern,East,Master,26,89.56991636031717,72.242140106874,4,522.5194473248426,1.0,5.0,4.375655836168886,54838.4226522663,4.99
11568,39,Sales,Intern,East,Bachelor,12,89.13613110726423,84.20972782531467,2,242.2091667882072,1.0,5.0,5.0,35956.140075789255,4.69
11569,27,Operations,Manager,South,Master,3,92.34018344080073,29.8405027302323,0,36.466742437762605,1.0,4.905137739421152,5.0,113531.17269173256,4.15
11570,39,IT,Junior,South,Bachelor,17,91.04217962493766,58.44937955301521,2,352.9511735596444,1.0,5.0,4.864867307829309,64009.534801850205,4.71
11571,40,IT,Junior,South,Bachelor,17,90.90747142512299,71.88474966503524,2,333.05775995040227,1.0,4.321157011192763,5.0,67558.24282581473,4.71
11572,43,Sales,Intern,North,Master,19,97.39729571124296,73.45658128944896,3,407.90875127868856,1.0,4.6225559815454025,5.0,40209.015750021324,4.89
11573,58,Sales,Senior,South,Master,32,98.15206512744653,45.86515157618,5,636.5911919644232,1.0,5.0,4.67977501213531,112487.81365340768,5.0
11574,53,IT,Junior,North,Bachelor,30,85.55991330836402,52.31040087325208,5,574.1693068053522,1.0,4.697980081244483,4.7413916256454485,89663.41804811,4.97
11575,24,Operations,Intern,North,Bachelor,0,93.31037092457183,81.12685200160374,0,10.0,0.9918829631204464,5.0,4.880573249501217,28340.142192724445,4.32
11576,49,Finance,Intern,South,Bachelor,23,88.89255160551443,68.04424671776555,3,404.0780552483286,1.0,5.0,4.637622455882547,55607.05298644262,4.89
11577,31,IT,Junior,South,Bachelor,7,91.00699554455562,53.3748285369326,0,179.37528031863306,1.0,5.0,4.801532696489406,48969.91870305167,4.38
11578,56,Sales,Senior,North,Bachelor,34,93.23711354050678,39.17856954427135,5,666.2663194142294,1.0,4.991292078151824,5.0,123480.80815444405,5.0
11579,50,HR,Manager,East,Bachelor,25,91.14912033227633,48.14649167323078,3,510.15722570244947,1.0,4.699037594040904,4.50142341018995,124512.82741890625,4.82
11580,36,Marketing,Senior,West,Bachelor,10,92.92183952251054,41.008038704597745,1,253.49689675233557,1.0,4.844356915347536,5.0,86145.60671759021,4.43
11581,54,Operations,Senior,West,Master,30,94.69188082412767,56.546683158667065,5,583.1158700610632,1.0,5.0,5.0,109769.4469994625,5.0
11582,28,Operations,Intern,West,Bachelor,7,93.17830720216128,82.20323291690919,0,121.17567546856539,1.0,4.808625398477297,4.364957630743675,34470.46491112021,4.48
11583,33,HR,Junior,East,Bachelor,6,89.4126547833295,56.12915755525061,1,116.03514742934028,0.9849366681805122,5.0,3.6857315863522553,38038.50545909528,4.23
11584,51,HR,Senior,North,Bachelor,27,89.4832015721187,55.393565226006935,4,540.8829810125998,1.0,5.0,4.656248357431111,107358.1201204536,4.94
11585,42,Sales,Intern,South,Master,21,86.24117881352785,84.3701762207342,3,476.6265405076754,1.0,5.0,5.0,51295.12080946002,4.93
11586,52,IT,Manager,North,Bachelor,31,88.58431880991712,23.572784061172865,4,666.9746178228233,1.0,4.4523094738949,5.0,142691.04408522023,4.88
11587,45,Finance,Intern,North,Bachelor,19,99.84827344759411,84.70571459400297,3,398.62626247720243,1.0,5.0,4.944575744825694,46622.577999059286,4.99
11588,41,Operations,Junior,South,Master,17,88.83198570361903,57.0740525009239,3,383.48241306990604,1.0,4.9361981429931445,4.6992787694284575,70022.17175338254,4.65
11589,58,Operations,Senior,East,Master,31,87.22648475022473,20.10965803828704,5,614.6534296229643,1.0,5.0,4.547934313004035,116377.51992741371,4.87
11590,25,HR,Senior,West,Master,1,93.2797114473791,49.359731592656175,0,28.974937015654355,1.0,5.0,4.798708464445246,66847.09597517713,4.18
11591,49,IT,Senior,West,Master,28,91.55854096283257,50.94934055641929,4,550.9545906638391,1.0,4.937013476980383,4.493810013086199,116702.00033003895,4.97
11592,41,Operations,Intern,North,Master,18,91.21762705260309,98.37942029992276,2,321.28894852261084,1.0,5.0,4.800561121895775,48254.90434535581,4.93
11593,45,Finance,Senior,East,Master,20,97.63618386564836,44.22143692195263,3,436.11624225380785,1.0,4.394214344876416,5.0,101462.43739792498,4.72
11594,53,HR,Junior,West,Bachelor,31,94.19650670223346,57.51276575917468,4,635.9509620196958,1.0,5.0,4.6143801003753,82037.44487385948,5.0
11595,57,Finance,Junior,East,Bachelor,33,89.8800282731861,68.34989427378586,6,660.54220420271,1.0,5.0,5.0,76761.96663668974,5.0
11596,55,IT,Manager,South,Bachelor,30,90.30209632963287,38.498203653189066,4,599.9259645206347,1.0,4.373229957846986,5.0,140469.34383321812,4.93
11597,57,Operations,Senior,North,Bachelor,32,89.98965394437727,56.38281183136422,5,594.8135538728047,1.0,4.913777297052288,4.460199340732042,112960.65710982258,5.0
11598,23,Marketing,Intern,North,Bachelor,0,95.49895848632103,79.55372376933558,1,10.0,0.9487027818217045,4.711912472271065,4.321827971828771,16933.51521409639,4.23
11599,36,Operations,Senior,East,Bachelor,11,90.76740948218745,38.344210274324055,1,230.08459510342075,1.0,5.0,5.0,82290.72167003847,4.43
11600,55,IT,Intern,West,Master,31,84.8273859901834,72.84455580241473,5,604.1266199817649,1.0,5.0,4.537117980174651,67063.49254523483,5.0
11601,57,Operations,Intern,East,Bachelor,31,91.80672128506262,85.37462086725202,5,613.4686087634753,1.0,5.0,4.971257125394598,70904.38735522851,5.0
11602,27,Operations,Junior,South,Bachelor,1,85.85189599548828,44.517383317691646,0,16.86031805662695,0.9887468219443977,5.0,5.0,46880.80713676439,4.1
11603,33,Sales,Manager,West,PhD,8,100.0,37.76087372862565,1,139.52593692948668,1.0,5.0,5.0,116186.05929181814,4.45
11604,24,Operations,Intern,West,Bachelor,0,88.13732834461108,85.8783512186579,0,10.0,0.9507584689189197,4.889219490233468,4.796407570462382,15511.875120941477,4.24
11605,39,Operations,Senior,East,Bachelor,15,91.35254093856908,45.85070202458372,2,251.6292710722388,1.0,5.0,5.0,92794.5039665992,4.59
11606,42,Finance,Intern,South,Bachelor,21,93.03281093880454,81.3822523650184,4,415.6044516296538,1.0,5.0,4.972038957342991,59325.82924085026,4.97
11607,36,Marketing,Senior,West,Master,13,90.84536735728308,55.32978247531085,2,278.5582564283085,1.0,4.873303682566939,5.0,81576.32833513545,4.57
11608,54,Finance,Junior,North,Bachelor,27,90.83987839413523,68.71993465426863,4,490.6909757334015,1.0,5.0,3.9768672843267643,87241.15022212565,4.98
11609,56,Finance,Senior,South,Master,34,93.6873091446435,33.929228086243,5,679.2785652470052,1.0,4.630761018123072,4.930367001812527,116019.4833180516,5.0
11610,47,HR,Intern,West,Bachelor,20,98.10486383518511,74.10820950302353,3,408.43429758074683,1.0,4.914648768604577,3.956830046703589,51468.82643792041,4.85
11611,29,Sales,Senior,East,Bachelor,8,95.0700363272692,31.203261865853634,1,130.31258788812565,1.0,4.808976913118357,5.0,84063.92558484514,4.34
11612,57,Finance,Manager,West,Bachelor,35,97.91405551429418,35.51283332775587,5,742.6642543464427,1.0,5.0,4.881911050863651,153449.56518284735,5.0
11613,51,IT,Senior,North,Master,24,87.81352356762599,29.998610787600434,3,468.4285389288478,1.0,4.905176075178866,5.0,117142.3644710129,4.75
11614,44,IT,Junior,South,Master,20,93.26945053302144,70.83392143583352,2,396.9622093463047,1.0,5.0,5.0,68495.84049764354,4.9
11615,35,Operations,Manager,West,Master,9,92.62098420823311,43.22973308345543,1,175.16191498206064,1.0,4.736399571448508,4.736956156229967,105302.5606253818,4.36
11616,35,HR,Intern,North,Master,14,93.40436516670694,71.20983731049549,2,226.87676732226834,1.0,4.480605219256696,4.796891871709567,42782.23533763423,4.62
11617,23,Sales,Senior,West,Bachelor,0,97.50492788254229,38.144514654071465,0,30.26256215052132,1.0,4.592814854086533,5.0,69149.8000763777,4.14
11618,58,Sales,Manager,West,Master,33,91.11684340083178,30.166209813624135,5,631.3344369474229,1.0,5.0,4.713719703723363,152274.00604109585,5.0
11619,26,Operations,Intern,South,Bachelor,1,90.37798653378366,88.83983160469668,0,12.904384537827909,0.8942206758403234,4.18023617620675,4.454916986009344,25910.476209368662,4.15
11620,59,IT,Junior,East,Master,35,94.13592318967466,76.09343375609876,5,717.9298300383399,1.0,5.0,5.0,92331.55164147768,5.0
11621,35,Marketing,Intern,East,Bachelor,11,84.88718908973661,63.14507607131422,2,263.82710278433603,1.0,4.911563749025576,4.585434908234811,38681.552153211494,4.46
11622,46,HR,Junior,North,Bachelor,20,91.05259180351129,56.818192824733174,3,367.6020315430948,1.0,5.0,4.7761628170218025,70721.18966118516,4.77
11623,41,Operations,Senior,North,Bachelor,19,91.46320924285818,37.33983304439653,4,366.6054924321672,1.0,4.930770288465017,4.846283827275342,107459.43722037355,4.65
