order_id,date,customer_id,product_id,employee_id,region,units_sold,revenue,month,product_name,category,supplier,cost_price,selling_price,budget,impressions,conversions,roi
99608,2023-12-06,7110,P103,1374,North,3,540,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
99609,2023-06-18,5108,P105,1837,West,4,240,6,Protein Powder,Health,NutriLabs,20,60,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
99610,2023-02-25,5745,P103,2969,South,1,180,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99611,2023-06-13,6516,P102,1045,West,3,285,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
99612,2023-06-01,6623,P102,1071,South,4,380,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
99613,2023-03-31,9512,P102,1803,North,4,380,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99614,2023-10-12,6348,P104,1311,West,2,50,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99615,2024-05-10,8311,P102,2675,East,1,95,5,Running Shoes,Sports,FitGear,40,95,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99616,2023-01-22,5709,P101,1964,South,3,450,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99617,2023-09-24,8587,P103,1588,North,3,540,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
99618,2023-10-24,9713,P102,2298,North,3,285,10,Running Shoes,Sports,FitGear,40,95,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99619,2024-03-08,9347,P105,2685,West,2,120,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99620,2023-09-03,5737,P105,1011,East,4,240,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
99621,2023-05-19,7551,P105,1287,East,2,120,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99622,2023-02-21,7201,P104,2521,East,3,75,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99623,2023-03-08,9693,P105,1549,North,3,180,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99624,2023-03-26,6441,P104,1444,East,4,100,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99625,2023-09-07,5683,P103,2573,South,3,540,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
99626,2023-11-27,6920,P101,1208,South,4,600,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
99627,2024-01-27,7207,P105,1509,South,3,180,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99628,2024-02-19,8351,P105,1847,West,1,60,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99629,2023-05-03,7219,P104,2547,West,3,75,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99630,2023-07-21,8984,P104,1356,North,3,75,7,T-shirt,Clothing,UrbanWear,10,25,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
99631,2023-01-06,8415,P101,2069,East,1,150,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99632,2023-12-03,5270,P102,2871,North,1,95,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
99633,2024-04-30,6889,P104,2604,North,3,75,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
99634,2023-07-18,9724,P101,2991,East,3,450,7,Smart Watch,Electronics,TechSupply,80,150,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
99635,2023-08-12,6279,P103,2606,South,1,180,8,Office Chair,Furniture,ComfortWorks,70,180,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
99636,2023-01-13,8994,P105,2784,North,2,120,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99637,2023-01-06,8464,P105,1218,East,2,120,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99638,2024-03-26,7830,P101,2305,South,4,600,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99639,2024-02-15,6567,P101,1076,East,2,300,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99640,2023-05-01,7037,P105,2250,East,1,60,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99641,2023-02-14,5793,P104,2069,South,4,100,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99642,2023-12-28,6030,P102,1912,South,3,285,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
99643,2023-01-26,5859,P103,1381,West,2,360,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99644,2023-01-04,9534,P102,2926,North,2,190,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99645,2023-10-20,5550,P102,2480,West,3,285,10,Running Shoes,Sports,FitGear,40,95,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99646,2023-10-04,6565,P102,1617,North,1,95,10,Running Shoes,Sports,FitGear,40,95,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99647,2024-05-13,5677,P105,2993,South,2,120,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99648,2023-10-11,5461,P102,1063,East,4,380,10,Running Shoes,Sports,FitGear,40,95,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99649,2023-07-29,6522,P104,2654,South,2,50,7,T-shirt,Clothing,UrbanWear,10,25,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
99650,2023-10-15,6234,P104,2900,South,3,75,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99651,2023-12-25,6136,P104,1124,South,4,100,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
99652,2023-06-30,9212,P101,2449,North,3,450,6,Smart Watch,Electronics,TechSupply,80,150,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
99653,2023-09-10,9658,P103,1886,East,1,180,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
99654,2024-02-21,7248,P104,1761,West,3,75,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99655,2023-10-09,5123,P102,2509,North,1,95,10,Running Shoes,Sports,FitGear,40,95,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99656,2023-05-25,9251,P101,2076,North,1,150,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99657,2024-03-15,9504,P105,1141,South,4,240,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99658,2023-04-26,9561,P104,1036,South,3,75,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
99659,2023-12-15,9849,P102,1524,North,2,190,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
99660,2024-04-12,9867,P102,1583,West,2,190,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
99661,2023-01-30,8930,P105,2512,South,4,240,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99662,2024-01-12,8776,P101,1819,East,2,300,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99663,2023-08-30,7884,P102,2993,North,4,380,8,Running Shoes,Sports,FitGear,40,95,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
99664,2023-01-05,9489,P103,2696,South,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99665,2024-01-09,7097,P104,1356,North,1,25,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99666,2023-09-19,7772,P101,1915,East,1,150,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
99667,2023-04-16,6801,P104,1835,North,3,75,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
99668,2023-05-04,8673,P104,2408,North,3,75,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99669,2024-03-21,5143,P105,1498,North,3,180,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99670,2024-05-13,5165,P103,1210,South,3,540,5,Office Chair,Furniture,ComfortWorks,70,180,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99671,2024-01-29,8138,P103,1471,North,4,720,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99672,2023-11-22,5068,P105,1188,West,2,120,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
99673,2023-05-18,7501,P104,1181,West,2,50,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99674,2023-04-16,5024,P103,2269,South,2,360,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
99675,2023-08-01,8928,P104,1878,South,2,50,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
99676,2023-10-27,7357,P101,2354,North,1,150,10,Smart Watch,Electronics,TechSupply,80,150,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99677,2023-02-25,9107,P105,2237,North,4,240,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99678,2023-05-12,5576,P105,1503,West,4,240,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99679,2023-09-26,9329,P103,2188,North,2,360,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
99680,2023-05-02,7882,P101,2730,West,4,600,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99681,2023-07-21,5590,P104,2104,North,4,100,7,T-shirt,Clothing,UrbanWear,10,25,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
99682,2023-07-27,6667,P103,1239,North,3,540,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
99683,2023-10-02,6298,P104,2534,West,3,75,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99684,2024-03-29,9708,P101,2319,North,3,450,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99685,2023-03-31,9247,P102,2017,West,2,190,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99686,2023-07-09,8523,P103,1915,North,4,720,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
99687,2023-09-22,7263,P103,2058,South,2,360,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
99688,2023-02-15,9754,P105,1235,East,3,180,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99689,2023-11-08,8863,P102,1935,East,4,380,11,Running Shoes,Sports,FitGear,40,95,30436.1,422552.6,4626.4,205.669
99690,2023-11-26,9405,P103,2358,East,3,540,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
99691,2023-02-09,9244,P104,1714,East,2,50,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99692,2023-03-08,8527,P101,1140,South,1,150,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99693,2023-04-23,8346,P102,1089,West,3,285,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
99694,2023-12-05,8018,P105,1150,East,2,120,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
99695,2023-03-03,6204,P105,2511,North,3,180,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
99696,2023-08-15,8876,P104,2292,South,2,50,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
99697,2023-06-23,7251,P101,2071,East,4,600,6,Smart Watch,Electronics,TechSupply,80,150,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
99698,2023-05-14,9559,P105,1561,East,2,120,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99699,2023-10-12,5973,P105,1463,East,1,60,10,Protein Powder,Health,NutriLabs,20,60,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99700,2023-10-02,9422,P101,2132,East,4,600,10,Smart Watch,Electronics,TechSupply,80,150,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99701,2023-04-24,9244,P102,1077,East,1,95,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
99702,2023-04-18,6300,P103,1563,East,1,180,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
99703,2023-05-23,9008,P103,1353,South,1,180,5,Office Chair,Furniture,ComfortWorks,70,180,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99704,2023-02-26,5034,P101,2907,North,3,450,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99705,2023-10-21,5000,P101,1743,East,4,600,10,Smart Watch,Electronics,TechSupply,80,150,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99706,2023-10-04,7515,P101,2884,West,4,600,10,Smart Watch,Electronics,TechSupply,80,150,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99707,2024-05-06,7650,P104,1219,East,4,100,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99708,2023-02-20,6940,P104,2562,East,1,25,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99709,2024-02-27,6020,P101,2701,South,1,150,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99710,2024-04-15,5091,P104,1588,East,4,100,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
99711,2023-10-03,9689,P103,2858,South,4,720,10,Office Chair,Furniture,ComfortWorks,70,180,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99712,2023-08-22,8891,P101,1102,South,3,450,8,Smart Watch,Electronics,TechSupply,80,150,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
99713,2023-08-30,7146,P103,1357,North,1,180,8,Office Chair,Furniture,ComfortWorks,70,180,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
99714,2023-09-15,9093,P103,1708,South,4,720,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
99715,2023-08-25,7557,P104,1826,North,1,25,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
99716,2023-02-01,6588,P105,1847,West,3,180,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
99717,2024-01-02,6876,P105,1670,East,4,240,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99718,2023-12-14,8663,P102,2621,East,4,380,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
99719,2023-09-05,8895,P102,1898,West,2,190,9,Running Shoes,Sports,FitGear,40,95,25930.425,491309.95,5210.25,253.85700000000003
99720,2023-05-12,8414,P105,1836,East,3,180,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99721,2023-09-20,5961,P101,2218,East,2,300,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
99722,2023-09-16,9341,P105,2358,South,2,120,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
99723,2023-10-08,7848,P104,2761,North,3,75,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
99724,2024-01-03,8543,P105,2294,South,4,240,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
99725,2023-09-07,9374,P101,2690,East,3,450,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
99726,2023-09-22,7821,P101,1588,South,1,150,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
99727,2023-08-03,5852,P102,2021,West,4,380,8,Running Shoes,Sports,FitGear,40,95,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
99728,2023-08-03,8581,P102,1993,East,1,95,8,Running Shoes,Sports,FitGear,40,95,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
99729,2024-05-11,9526,P101,2169,West,3,450,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
99730,2023-10-09,7489,P103,1009,North,1,180,10,Office Chair,Furniture,ComfortWorks,70,180,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
